r	Permutation_Entropy	Pattern_Probabilities
3.64	0.24999981784610445	0.0,0.0,0.0,0.0,0.0,0.5005025125628141,0.0,0.0,0.0,0.0,0.4994974874371859,0.0,0.0,0.0,0.0,0.0
3.64	0.24999981784610445	0.0,0.0,0.0,0.0,0.0,0.4994974874371859,0.0,0.0,0.0,0.0,0.5005025125628141,0.0,0.0,0.0,0.0,0.0
3.64	0.24999981784610445	0.0,0.0,0.0,0.0,0.0,0.4994974874371859,0.0,0.0,0.0,0.0,0.5005025125628141,0.0,0.0,0.0,0.0,0.0
3.64	0.24999981784610445	0.0,0.0,0.0,0.0,0.0,0.5005025125628141,0.0,0.0,0.0,0.0,0.4994974874371859,0.0,0.0,0.0,0.0,0.0
3.64	0.24999981784610445	0.0,0.0,0.0,0.0,0.0,0.5005025125628141,0.0,0.0,0.0,0.0,0.4994974874371859,0.0,0.0,0.0,0.0,0.0
3.64	0.24999981784610445	0.0,0.0,0.0,0.0,0.0,0.5005025125628141,0.0,0.0,0.0,0.0,0.4994974874371859,0.0,0.0,0.0,0.0,0.0
3.64	0.24999981784610445	0.0,0.0,0.0,0.0,0.0,0.5005025125628141,0.0,0.0,0.0,0.0,0.4994974874371859,0.0,0.0,0.0,0.0,0.0
3.64	0.24999981784610445	0.0,0.0,0.0,0.0,0.0,0.5005025125628141,0.0,0.0,0.0,0.0,0.4994974874371859,0.0,0.0,0.0,0.0,0.0
3.64	0.24999981784610445	0.0,0.0,0.0,0.0,0.0,0.4994974874371859,0.0,0.0,0.0,0.0,0.5005025125628141,0.0,0.0,0.0,0.0,0.0
3.64	0.24999981784610445	0.0,0.0,0.0,0.0,0.0,0.5005025125628141,0.0,0.0,0.0,0.0,0.4994974874371859,0.0,0.0,0.0,0.0,0.0
3.64	0.24999981784610445	0.0,0.0,0.0,0.0,0.0,0.5005025125628141,0.0,0.0,0.0,0.0,0.4994974874371859,0.0,0.0,0.0,0.0,0.0
3.64	0.24999981784610445	0.0,0.0,0.0,0.0,0.0,0.5005025125628141,0.0,0.0,0.0,0.0,0.4994974874371859,0.0,0.0,0.0,0.0,0.0
3.64	0.24999981784610445	0.0,0.0,0.0,0.0,0.0,0.4994974874371859,0.0,0.0,0.0,0.0,0.5005025125628141,0.0,0.0,0.0,0.0,0.0
3.64	0.24999981784610445	0.0,0.0,0.0,0.0,0.0,0.5005025125628141,0.0,0.0,0.0,0.0,0.4994974874371859,0.0,0.0,0.0,0.0,0.0
3.64	0.24999981784610445	0.0,0.0,0.0,0.0,0.0,0.4994974874371859,0.0,0.0,0.0,0.0,0.5005025125628141,0.0,0.0,0.0,0.0,0.0
3.64	0.24999981784610445	0.0,0.0,0.0,0.0,0.0,0.4994974874371859,0.0,0.0,0.0,0.0,0.5005025125628141,0.0,0.0,0.0,0.0,0.0
3.64	0.24999981784610445	0.0,0.0,0.0,0.0,0.0,0.5005025125628141,0.0,0.0,0.0,0.0,0.4994974874371859,0.0,0.0,0.0,0.0,0.0
3.64	0.24999981784610445	0.0,0.0,0.0,0.0,0.0,0.5005025125628141,0.0,0.0,0.0,0.0,0.4994974874371859,0.0,0.0,0.0,0.0,0.0
3.64	0.24999981784610445	0.0,0.0,0.0,0.0,0.0,0.5005025125628141,0.0,0.0,0.0,0.0,0.4994974874371859,0.0,0.0,0.0,0.0,0.0
3.64	0.24999981784610445	0.0,0.0,0.0,0.0,0.0,0.4994974874371859,0.0,0.0,0.0,0.0,0.5005025125628141,0.0,0.0,0.0,0.0,0.0
3.64	0.24999981784610445	0.0,0.0,0.0,0.0,0.0,0.4994974874371859,0.0,0.0,0.0,0.0,0.5005025125628141,0.0,0.0,0.0,0.0,0.0
3.64	0.24999981784610445	0.0,0.0,0.0,0.0,0.0,0.5005025125628141,0.0,0.0,0.0,0.0,0.4994974874371859,0.0,0.0,0.0,0.0,0.0
3.64	0.24999981784610445	0.0,0.0,0.0,0.0,0.0,0.5005025125628141,0.0,0.0,0.0,0.0,0.4994974874371859,0.0,0.0,0.0,0.0,0.0
3.64	0.24999981784610445	0.0,0.0,0.0,0.0,0.0,0.5005025125628141,0.0,0.0,0.0,0.0,0.4994974874371859,0.0,0.0,0.0,0.0,0.0
3.64	0.24999981784610445	0.0,0.0,0.0,0.0,0.0,0.5005025125628141,0.0,0.0,0.0,0.0,0.4994974874371859,0.0,0.0,0.0,0.0,0.0
3.64	0.24999981784610445	0.0,0.0,0.0,0.0,0.0,0.4994974874371859,0.0,0.0,0.0,0.0,0.5005025125628141,0.0,0.0,0.0,0.0,0.0
3.64	0.24999981784610445	0.0,0.0,0.0,0.0,0.0,0.4994974874371859,0.0,0.0,0.0,0.0,0.5005025125628141,0.0,0.0,0.0,0.0,0.0
3.64	0.24999981784610445	0.0,0.0,0.0,0.0,0.0,0.5005025125628141,0.0,0.0,0.0,0.0,0.4994974874371859,0.0,0.0,0.0,0.0,0.0
3.64	0.24999981784610445	0.0,0.0,0.0,0.0,0.0,0.5005025125628141,0.0,0.0,0.0,0.0,0.4994974874371859,0.0,0.0,0.0,0.0,0.0
3.64	0.24999981784610445	0.0,0.0,0.0,0.0,0.0,0.5005025125628141,0.0,0.0,0.0,0.0,0.4994974874371859,0.0,0.0,0.0,0.0,0.0
3.64	0.24999981784610445	0.0,0.0,0.0,0.0,0.0,0.4994974874371859,0.0,0.0,0.0,0.0,0.5005025125628141,0.0,0.0,0.0,0.0,0.0
3.64	0.24999981784610445	0.0,0.0,0.0,0.0,0.0,0.5005025125628141,0.0,0.0,0.0,0.0,0.4994974874371859,0.0,0.0,0.0,0.0,0.0
3.64	0.24999981784610445	0.0,0.0,0.0,0.0,0.0,0.5005025125628141,0.0,0.0,0.0,0.0,0.4994974874371859,0.0,0.0,0.0,0.0,0.0
3.64	0.24999981784610445	0.0,0.0,0.0,0.0,0.0,0.5005025125628141,0.0,0.0,0.0,0.0,0.4994974874371859,0.0,0.0,0.0,0.0,0.0
3.64	0.24999981784610445	0.0,0.0,0.0,0.0,0.0,0.5005025125628141,0.0,0.0,0.0,0.0,0.4994974874371859,0.0,0.0,0.0,0.0,0.0
3.64	0.24999981784610445	0.0,0.0,0.0,0.0,0.0,0.5005025125628141,0.0,0.0,0.0,0.0,0.4994974874371859,0.0,0.0,0.0,0.0,0.0
3.64	0.24999981784610445	0.0,0.0,0.0,0.0,0.0,0.4994974874371859,0.0,0.0,0.0,0.0,0.5005025125628141,0.0,0.0,0.0,0.0,0.0
3.64	0.24999981784610445	0.0,0.0,0.0,0.0,0.0,0.4994974874371859,0.0,0.0,0.0,0.0,0.5005025125628141,0.0,0.0,0.0,0.0,0.0
3.64	0.24999981784610445	0.0,0.0,0.0,0.0,0.0,0.4994974874371859,0.0,0.0,0.0,0.0,0.5005025125628141,0.0,0.0,0.0,0.0,0.0
3.64	0.24999981784610445	0.0,0.0,0.0,0.0,0.0,0.5005025125628141,0.0,0.0,0.0,0.0,0.4994974874371859,0.0,0.0,0.0,0.0,0.0
3.64	0.24999981784610445	0.0,0.0,0.0,0.0,0.0,0.5005025125628141,0.0,0.0,0.0,0.0,0.4994974874371859,0.0,0.0,0.0,0.0,0.0
3.64	0.24999981784610445	0.0,0.0,0.0,0.0,0.0,0.4994974874371859,0.0,0.0,0.0,0.0,0.5005025125628141,0.0,0.0,0.0,0.0,0.0
3.64	0.24999981784610445	0.0,0.0,0.0,0.0,0.0,0.5005025125628141,0.0,0.0,0.0,0.0,0.4994974874371859,0.0,0.0,0.0,0.0,0.0
3.64	0.24999981784610445	0.0,0.0,0.0,0.0,0.0,0.5005025125628141,0.0,0.0,0.0,0.0,0.4994974874371859,0.0,0.0,0.0,0.0,0.0
3.64	0.24999981784610445	0.0,0.0,0.0,0.0,0.0,0.5005025125628141,0.0,0.0,0.0,0.0,0.4994974874371859,0.0,0.0,0.0,0.0,0.0
3.64	0.24999981784610445	0.0,0.0,0.0,0.0,0.0,0.4994974874371859,0.0,0.0,0.0,0.0,0.5005025125628141,0.0,0.0,0.0,0.0,0.0
3.64	0.24999981784610445	0.0,0.0,0.0,0.0,0.0,0.5005025125628141,0.0,0.0,0.0,0.0,0.4994974874371859,0.0,0.0,0.0,0.0,0.0
3.64	0.24999981784610445	0.0,0.0,0.0,0.0,0.0,0.5005025125628141,0.0,0.0,0.0,0.0,0.4994974874371859,0.0,0.0,0.0,0.0,0.0
3.64	0.24999981784610445	0.0,0.0,0.0,0.0,0.0,0.5005025125628141,0.0,0.0,0.0,0.0,0.4994974874371859,0.0,0.0,0.0,0.0,0.0
3.64	0.24999981784610445	0.0,0.0,0.0,0.0,0.0,0.4994974874371859,0.0,0.0,0.0,0.0,0.5005025125628141,0.0,0.0,0.0,0.0,0.0
3.64	0.24999981784610445	0.0,0.0,0.0,0.0,0.0,0.5005025125628141,0.0,0.0,0.0,0.0,0.4994974874371859,0.0,0.0,0.0,0.0,0.0
3.64	0.24999981784610445	0.0,0.0,0.0,0.0,0.0,0.4994974874371859,0.0,0.0,0.0,0.0,0.5005025125628141,0.0,0.0,0.0,0.0,0.0
3.64	0.24999981784610445	0.0,0.0,0.0,0.0,0.0,0.5005025125628141,0.0,0.0,0.0,0.0,0.4994974874371859,0.0,0.0,0.0,0.0,0.0
3.64	0.24999981784610445	0.0,0.0,0.0,0.0,0.0,0.5005025125628141,0.0,0.0,0.0,0.0,0.4994974874371859,0.0,0.0,0.0,0.0,0.0
3.64	0.24999981784610445	0.0,0.0,0.0,0.0,0.0,0.5005025125628141,0.0,0.0,0.0,0.0,0.4994974874371859,0.0,0.0,0.0,0.0,0.0
3.64	0.24999981784610445	0.0,0.0,0.0,0.0,0.0,0.4994974874371859,0.0,0.0,0.0,0.0,0.5005025125628141,0.0,0.0,0.0,0.0,0.0
3.68	0.3304231930533947	0.0,0.0,0.017085427135678392,0.0,0.017085427135678392,0.4743718592964824,0.0,0.0,0.0,0.017085427135678392,0.4743718592964824,0.0,0.0,0.0,0.0,0.0
3.68	0.30319590677555663	0.0,0.0,0.010050251256281407,0.0,0.010050251256281407,0.4844221105527638,0.0,0.0,0.0,0.010050251256281407,0.48542713567839196,0.0,0.0,0.0,0.0,0.0
3.68	0.3267741877604391	0.0,0.0,0.016080402010050253,0.0,0.016080402010050253,0.4763819095477387,0.0,0.0,0.0,0.016080402010050253,0.47537688442211057,0.0,0.0,0.0,0.0,0.0
3.68	0.307357176344735	0.0,0.0,0.011055276381909548,0.0,0.011055276381909548,0.4834170854271357,0.0,0.0,0.0,0.011055276381909548,0.4834170854271357,0.0,0.0,0.0,0.0,0.0
3.68	0.2852904713162172	0.0,0.0,0.006030150753768844,0.0,0.006030150753768844,0.4914572864321608,0.0,0.0,0.0,0.006030150753768844,0.4904522613065327,0.0,0.0,0.0,0.0,0.0
3.68	0.31141568136386316	0.0,0.0,0.012060301507537688,0.0,0.012060301507537688,0.4824120603015075,0.0,0.0,0.0,0.012060301507537688,0.4814070351758794,0.0,0.0,0.0,0.0,0.0
3.68	0.31141568136386316	0.0,0.0,0.012060301507537688,0.0,0.012060301507537688,0.4814070351758794,0.0,0.0,0.0,0.012060301507537688,0.4824120603015075,0.0,0.0,0.0,0.0,0.0
3.68	0.29892270430480056	0.0,0.0,0.009045226130653266,0.0,0.009045226130653266,0.4864321608040201,0.0,0.0,0.0,0.009045226130653266,0.4864321608040201,0.0,0.0,0.0,0.0,0.0
3.68	0.29452467854781883	0.0,0.0,0.008040201005025126,0.0,0.008040201005025126,0.48743718592964824,0.0,0.0,0.0,0.008040201005025126,0.4884422110552764,0.0,0.0,0.0,0.0,0.0
3.68	0.3192576651452831	0.0,0.0,0.01407035175879397,0.0,0.01407035175879397,0.47839195979899496,0.0,0.0,0.0,0.01407035175879397,0.4793969849246231,0.0,0.0,0.0,0.0,0.0
3.68	0.307357176344735	0.0,0.0,0.011055276381909548,0.0,0.011055276381909548,0.4834170854271357,0.0,0.0,0.0,0.011055276381909548,0.4834170854271357,0.0,0.0,0.0,0.0,0.0
3.68	0.29892270430480056	0.0,0.0,0.009045226130653266,0.0,0.009045226130653266,0.4864321608040201,0.0,0.0,0.0,0.009045226130653266,0.4864321608040201,0.0,0.0,0.0,0.0,0.0
3.68	0.32305410979750704	0.0,0.0,0.01507537688442211,0.0,0.01507537688442211,0.47738693467336685,0.0,0.0,0.0,0.01507537688442211,0.47738693467336685,0.0,0.0,0.0,0.0,0.0
3.68	0.31141568136386316	0.0,0.0,0.012060301507537688,0.0,0.012060301507537688,0.4824120603015075,0.0,0.0,0.0,0.012060301507537688,0.4814070351758794,0.0,0.0,0.0,0.0,0.0
3.68	0.307357176344735	0.0,0.0,0.011055276381909548,0.0,0.011055276381909548,0.4834170854271357,0.0,0.0,0.0,0.011055276381909548,0.4834170854271357,0.0,0.0,0.0,0.0,0.0
3.68	0.31141568136386316	0.0,0.0,0.012060301507537688,0.0,0.012060301507537688,0.4814070351758794,0.0,0.0,0.0,0.012060301507537688,0.4824120603015075,0.0,0.0,0.0,0.0,0.0
3.68	0.31141568136386316	0.0,0.0,0.012060301507537688,0.0,0.012060301507537688,0.4824120603015075,0.0,0.0,0.0,0.012060301507537688,0.4814070351758794,0.0,0.0,0.0,0.0,0.0
3.68	0.33400435334743733	0.0,0.0,0.018090452261306532,0.0,0.018090452261306532,0.4733668341708543,0.0,0.0,0.0,0.018090452261306532,0.4723618090452261,0.0,0.0,0.0,0.0,0.0
3.68	0.307357176344735	0.0,0.0,0.011055276381909548,0.0,0.011055276381909548,0.4834170854271357,0.0,0.0,0.0,0.011055276381909548,0.4834170854271357,0.0,0.0,0.0,0.0,0.0
3.68	0.29452467854781883	0.0,0.0,0.008040201005025126,0.0,0.008040201005025126,0.4884422110552764,0.0,0.0,0.0,0.008040201005025126,0.48743718592964824,0.0,0.0,0.0,0.0,0.0
3.68	0.289987377744333	0.0,0.0,0.007035175879396985,0.0,0.007035175879396985,0.4894472361809045,0.0,0.0,0.0,0.007035175879396985,0.4894472361809045,0.0,0.0,0.0,0.0,0.0
3.68	0.289987377744333	0.0,0.0,0.007035175879396985,0.0,0.007035175879396985,0.4894472361809045,0.0,0.0,0.0,0.007035175879396985,0.4894472361809045,0.0,0.0,0.0,0.0,0.0
3.68	0.3375219864442584	0.0,0.0,0.019095477386934675,0.0,0.019095477386934675,0.471356783919598,0.0,0.0,0.0,0.019095477386934675,0.471356783919598,0.0,0.0,0.0,0.0,0.0
3.68	0.29452467854781883	0.0,0.0,0.008040201005025126,0.0,0.008040201005025126,0.48743718592964824,0.0,0.0,0.0,0.008040201005025126,0.4884422110552764,0.0,0.0,0.0,0.0,0.0
3.68	0.315380435783105	0.0,0.0,0.01306532663316583,0.0,0.01306532663316583,0.48040201005025124,0.0,0.0,0.0,0.01306532663316583,0.48040201005025124,0.0,0.0,0.0,0.0,0.0
3.68	0.31141568136386316	0.0,0.0,0.012060301507537688,0.0,0.012060301507537688,0.4814070351758794,0.0,0.0,0.0,0.012060301507537688,0.4824120603015075,0.0,0.0,0.0,0.0,0.0
3.68	0.31141568136386316	0.0,0.0,0.012060301507537688,0.0,0.012060301507537688,0.4814070351758794,0.0,0.0,0.0,0.012060301507537688,0.4824120603015075,0.0,0.0,0.0,0.0,0.0
3.68	0.31141568136386316	0.0,0.0,0.012060301507537688,0.0,0.012060301507537688,0.4814070351758794,0.0,0.0,0.0,0.012060301507537688,0.4824120603015075,0.0,0.0,0.0,0.0,0.0
3.68	0.307357176344735	0.0,0.0,0.011055276381909548,0.0,0.011055276381909548,0.4834170854271357,0.0,0.0,0.0,0.011055276381909548,0.4834170854271357,0.0,0.0,0.0,0.0,0.0
3.68	0.30319590677555663	0.0,0.0,0.010050251256281407,0.0,0.010050251256281407,0.4844221105527638,0.0,0.0,0.0,0.010050251256281407,0.48542713567839196,0.0,0.0,0.0,0.0,0.0
3.68	0.29452467854781883	0.0,0.0,0.008040201005025126,0.0,0.008040201005025126,0.48743718592964824,0.0,0.0,0.0,0.008040201005025126,0.4884422110552764,0.0,0.0,0.0,0.0,0.0
3.68	0.29892270430480056	0.0,0.0,0.009045226130653266,0.0,0.009045226130653266,0.4864321608040201,0.0,0.0,0.0,0.009045226130653266,0.4864321608040201,0.0,0.0,0.0,0.0,0.0
3.68	0.33400435334743733	0.0,0.0,0.018090452261306532,0.0,0.018090452261306532,0.4733668341708543,0.0,0.0,0.0,0.018090452261306532,0.4723618090452261,0.0,0.0,0.0,0.0,0.0
3.68	0.28529047131621726	0.0,0.0,0.006030150753768844,0.0,0.006030150753768844,0.4904522613065327,0.0,0.0,0.0,0.006030150753768844,0.4914572864321608,0.0,0.0,0.0,0.0,0.0
3.68	0.31141568136386316	0.0,0.0,0.012060301507537688,0.0,0.012060301507537688,0.4824120603015075,0.0,0.0,0.0,0.012060301507537688,0.4814070351758794,0.0,0.0,0.0,0.0,0.0
3.68	0.32305410979750704	0.0,0.0,0.01507537688442211,0.0,0.01507537688442211,0.47738693467336685,0.0,0.0,0.0,0.01507537688442211,0.47738693467336685,0.0,0.0,0.0,0.0,0.0
3.68	0.29892270430480056	0.0,0.0,0.009045226130653266,0.0,0.009045226130653266,0.4864321608040201,0.0,0.0,0.0,0.009045226130653266,0.4864321608040201,0.0,0.0,0.0,0.0,0.0
3.68	0.31141568136386316	0.0,0.0,0.012060301507537688,0.0,0.012060301507537688,0.4824120603015075,0.0,0.0,0.0,0.012060301507537688,0.4814070351758794,0.0,0.0,0.0,0.0,0.0
3.68	0.29452467854781883	0.0,0.0,0.008040201005025126,0.0,0.008040201005025126,0.48743718592964824,0.0,0.0,0.0,0.008040201005025126,0.4884422110552764,0.0,0.0,0.0,0.0,0.0
3.68	0.307357176344735	0.0,0.0,0.011055276381909548,0.0,0.011055276381909548,0.4834170854271357,0.0,0.0,0.0,0.011055276381909548,0.4834170854271357,0.0,0.0,0.0,0.0,0.0
3.68	0.3192576651452831	0.0,0.0,0.01407035175879397,0.0,0.01407035175879397,0.47839195979899496,0.0,0.0,0.0,0.01407035175879397,0.4793969849246231,0.0,0.0,0.0,0.0,0.0
3.68	0.32305410979750704	0.0,0.0,0.01507537688442211,0.0,0.01507537688442211,0.47738693467336685,0.0,0.0,0.0,0.01507537688442211,0.47738693467336685,0.0,0.0,0.0,0.0,0.0
3.68	0.29452467854781883	0.0,0.0,0.008040201005025126,0.0,0.008040201005025126,0.48743718592964824,0.0,0.0,0.0,0.008040201005025126,0.4884422110552764,0.0,0.0,0.0,0.0,0.0
3.68	0.315380435783105	0.0,0.0,0.01306532663316583,0.0,0.01306532663316583,0.48040201005025124,0.0,0.0,0.0,0.01306532663316583,0.48040201005025124,0.0,0.0,0.0,0.0,0.0
3.68	0.33400435334743733	0.0,0.0,0.018090452261306532,0.0,0.018090452261306532,0.4733668341708543,0.0,0.0,0.0,0.018090452261306532,0.4723618090452261,0.0,0.0,0.0,0.0,0.0
3.68	0.29452467854781883	0.0,0.0,0.008040201005025126,0.0,0.008040201005025126,0.4884422110552764,0.0,0.0,0.0,0.008040201005025126,0.48743718592964824,0.0,0.0,0.0,0.0,0.0
3.68	0.29452467854781883	0.0,0.0,0.008040201005025126,0.0,0.008040201005025126,0.48743718592964824,0.0,0.0,0.0,0.008040201005025126,0.4884422110552764,0.0,0.0,0.0,0.0,0.0
3.68	0.315380435783105	0.0,0.0,0.01306532663316583,0.0,0.01306532663316583,0.48040201005025124,0.0,0.0,0.0,0.01306532663316583,0.48040201005025124,0.0,0.0,0.0,0.0,0.0
3.68	0.29892270430480056	0.0,0.0,0.009045226130653266,0.0,0.009045226130653266,0.4864321608040201,0.0,0.0,0.0,0.009045226130653266,0.4864321608040201,0.0,0.0,0.0,0.0,0.0
3.68	0.3375219864442584	0.0,0.0,0.019095477386934675,0.0,0.019095477386934675,0.471356783919598,0.0,0.0,0.0,0.019095477386934675,0.471356783919598,0.0,0.0,0.0,0.0,0.0
3.68	0.29892270430480056	0.0,0.0,0.009045226130653266,0.0,0.009045226130653266,0.4864321608040201,0.0,0.0,0.0,0.009045226130653266,0.4864321608040201,0.0,0.0,0.0,0.0,0.0
