u	Permutation_Entropy	Pattern_Probabilities
0.629999	0.24999981784610445	0.0,0.0,0.0,0.0,0.0,0.5005025125628141,0.0,0.0,0.0,0.0,0.4994974874371859,0.0,0.0,0.0,0.0,0.0
0.629999	0.24999981784610445	0.0,0.0,0.0,0.0,0.0,0.4994974874371859,0.0,0.0,0.0,0.0,0.5005025125628141,0.0,0.0,0.0,0.0,0.0
0.629999	0.24999981784610445	0.0,0.0,0.0,0.0,0.0,0.5005025125628141,0.0,0.0,0.0,0.0,0.4994974874371859,0.0,0.0,0.0,0.0,0.0
0.629999	0.24999981784610445	0.0,0.0,0.0,0.0,0.0,0.5005025125628141,0.0,0.0,0.0,0.0,0.4994974874371859,0.0,0.0,0.0,0.0,0.0
0.629999	0.24999981784610445	0.0,0.0,0.0,0.0,0.0,0.5005025125628141,0.0,0.0,0.0,0.0,0.4994974874371859,0.0,0.0,0.0,0.0,0.0
0.629999	0.24999981784610445	0.0,0.0,0.0,0.0,0.0,0.4994974874371859,0.0,0.0,0.0,0.0,0.5005025125628141,0.0,0.0,0.0,0.0,0.0
0.629999	0.24999981784610445	0.0,0.0,0.0,0.0,0.0,0.4994974874371859,0.0,0.0,0.0,0.0,0.5005025125628141,0.0,0.0,0.0,0.0,0.0
0.629999	0.24999981784610445	0.0,0.0,0.0,0.0,0.0,0.4994974874371859,0.0,0.0,0.0,0.0,0.5005025125628141,0.0,0.0,0.0,0.0,0.0
0.629999	0.24999981784610445	0.0,0.0,0.0,0.0,0.0,0.4994974874371859,0.0,0.0,0.0,0.0,0.5005025125628141,0.0,0.0,0.0,0.0,0.0
0.629999	0.24999981784610445	0.0,0.0,0.0,0.0,0.0,0.5005025125628141,0.0,0.0,0.0,0.0,0.4994974874371859,0.0,0.0,0.0,0.0,0.0
0.629999	0.24999981784610445	0.0,0.0,0.0,0.0,0.0,0.5005025125628141,0.0,0.0,0.0,0.0,0.4994974874371859,0.0,0.0,0.0,0.0,0.0
0.629999	0.24999981784610445	0.0,0.0,0.0,0.0,0.0,0.5005025125628141,0.0,0.0,0.0,0.0,0.4994974874371859,0.0,0.0,0.0,0.0,0.0
0.629999	0.24999981784610445	0.0,0.0,0.0,0.0,0.0,0.4994974874371859,0.0,0.0,0.0,0.0,0.5005025125628141,0.0,0.0,0.0,0.0,0.0
0.629999	0.24999981784610445	0.0,0.0,0.0,0.0,0.0,0.5005025125628141,0.0,0.0,0.0,0.0,0.4994974874371859,0.0,0.0,0.0,0.0,0.0
0.629999	0.24999981784610445	0.0,0.0,0.0,0.0,0.0,0.4994974874371859,0.0,0.0,0.0,0.0,0.5005025125628141,0.0,0.0,0.0,0.0,0.0
0.629999	0.24999981784610445	0.0,0.0,0.0,0.0,0.0,0.4994974874371859,0.0,0.0,0.0,0.0,0.5005025125628141,0.0,0.0,0.0,0.0,0.0
0.629999	0.24999981784610445	0.0,0.0,0.0,0.0,0.0,0.5005025125628141,0.0,0.0,0.0,0.0,0.4994974874371859,0.0,0.0,0.0,0.0,0.0
0.629999	0.24999981784610445	0.0,0.0,0.0,0.0,0.0,0.5005025125628141,0.0,0.0,0.0,0.0,0.4994974874371859,0.0,0.0,0.0,0.0,0.0
0.629999	0.24999981784610445	0.0,0.0,0.0,0.0,0.0,0.5005025125628141,0.0,0.0,0.0,0.0,0.4994974874371859,0.0,0.0,0.0,0.0,0.0
0.629999	0.24999981784610445	0.0,0.0,0.0,0.0,0.0,0.4994974874371859,0.0,0.0,0.0,0.0,0.5005025125628141,0.0,0.0,0.0,0.0,0.0
0.629999	0.24999981784610445	0.0,0.0,0.0,0.0,0.0,0.4994974874371859,0.0,0.0,0.0,0.0,0.5005025125628141,0.0,0.0,0.0,0.0,0.0
0.629999	0.24999981784610445	0.0,0.0,0.0,0.0,0.0,0.5005025125628141,0.0,0.0,0.0,0.0,0.4994974874371859,0.0,0.0,0.0,0.0,0.0
0.629999	0.24999981784610445	0.0,0.0,0.0,0.0,0.0,0.4994974874371859,0.0,0.0,0.0,0.0,0.5005025125628141,0.0,0.0,0.0,0.0,0.0
0.629999	0.24999981784610445	0.0,0.0,0.0,0.0,0.0,0.5005025125628141,0.0,0.0,0.0,0.0,0.4994974874371859,0.0,0.0,0.0,0.0,0.0
0.659998	0.46573886090296024	0.0,0.0,0.0,0.0,0.0,0.40904522613065325,0.0,0.04522613065326633,0.0,0.0,0.4100502512562814,0.04522613065326633,0.0,0.04522613065326633,0.04522613065326633,0.0
0.659998	0.4492581782250364	0.0,0.0,0.0,0.0,0.0,0.4201005025125628,0.0,0.04020100502512563,0.0,0.0,0.4190954773869347,0.04020100502512563,0.0,0.04020100502512563,0.04020100502512563,0.0
0.659998	0.47821020526247976	0.0,0.0,0.0,0.0,0.0,0.4020100502512563,0.0,0.04924623115577889,0.0,0.0,0.40100502512562813,0.04924623115577889,0.0,0.04924623115577889,0.04924623115577889,0.0
0.659998	0.48123442755195595	0.0,0.0,0.0,0.0,0.0,0.39899497487437185,0.0,0.05025125628140704,0.0,0.0,0.4,0.05025125628140704,0.0,0.05025125628140704,0.05025125628140704,0.0
0.659998	0.490091422323146	0.0,0.0,0.0,0.0,0.0,0.392964824120603,0.0,0.053266331658291456,0.0,0.0,0.39396984924623113,0.053266331658291456,0.0,0.053266331658291456,0.053266331658291456,0.0
0.659998	0.490091422323146	0.0,0.0,0.0,0.0,0.0,0.39396984924623113,0.0,0.053266331658291456,0.0,0.0,0.392964824120603,0.053266331658291456,0.0,0.053266331658291456,0.053266331658291456,0.0
0.659998	0.46573886090296024	0.0,0.0,0.0,0.0,0.0,0.40904522613065325,0.0,0.04522613065326633,0.0,0.0,0.4100502512562814,0.04522613065326633,0.0,0.04522613065326633,0.04522613065326633,0.0
0.659998	0.48643739438484296	0.0,0.0,0.0,0.0,0.0,0.39597989949748746,0.0,0.05226130653266332,0.0,0.0,0.39597989949748746,0.05125628140703518,0.0,0.05226130653266332,0.05226130653266332,0.0
0.659998	0.46573886090296024	0.0,0.0,0.0,0.0,0.0,0.4100502512562814,0.0,0.04522613065326633,0.0,0.0,0.40904522613065325,0.04522613065326633,0.0,0.04522613065326633,0.04522613065326633,0.0
0.659998	0.4466922052792518	0.0,0.0,0.0,0.0,0.0,0.421105527638191,0.0,0.03919597989949749,0.0,0.0,0.421105527638191,0.03919597989949749,0.0,0.04020100502512563,0.03919597989949749,0.0
0.659998	0.42433995922023127	0.0,0.0,0.0,0.0,0.0,0.43316582914572865,0.0,0.033165829145728645,0.0,0.0,0.43417085427135677,0.033165829145728645,0.0,0.033165829145728645,0.033165829145728645,0.0
0.659998	0.45263743139762985	0.0,0.0,0.0,0.0,0.0,0.41809045226130653,0.0,0.04120603015075377,0.0,0.0,0.41708542713567837,0.04120603015075377,0.0,0.04120603015075377,0.04120603015075377,0.0
0.659998	0.4534725318479059	0.0,0.0,0.0,0.0,0.0,0.41708542713567837,0.0,0.04120603015075377,0.0,0.0,0.41708542713567837,0.04221105527638191,0.0,0.04120603015075377,0.04120603015075377,0.0
0.659998	0.4689140803930979	0.0,0.0,0.0,0.0,0.0,0.40804020100502514,0.0,0.04623115577889447,0.0,0.0,0.40703517587939697,0.04623115577889447,0.0,0.04623115577889447,0.04623115577889447,0.0
0.659998	0.4625243014329859	0.0,0.0,0.0,0.0,0.0,0.41105527638190953,0.0,0.044221105527638194,0.0,0.0,0.4120603015075377,0.044221105527638194,0.0,0.044221105527638194,0.044221105527638194,0.0
0.659998	0.45263743139762985	0.0,0.0,0.0,0.0,0.0,0.41809045226130653,0.0,0.04120603015075377,0.0,0.0,0.41708542713567837,0.04120603015075377,0.0,0.04120603015075377,0.04120603015075377,0.0
0.659998	0.4492581782250364	0.0,0.0,0.0,0.0,0.0,0.4201005025125628,0.0,0.04020100502512563,0.0,0.0,0.4190954773869347,0.04020100502512563,0.0,0.04020100502512563,0.04020100502512563,0.0
0.659998	0.4559743372427319	0.0,0.0,0.0,0.0,0.0,0.4150753768844221,0.0,0.04221105527638191,0.0,0.0,0.41608040201005025,0.04221105527638191,0.0,0.04221105527638191,0.04221105527638191,0.0
0.659998	0.45263743139762985	0.0,0.0,0.0,0.0,0.0,0.41708542713567837,0.0,0.04120603015075377,0.0,0.0,0.41809045226130653,0.04120603015075377,0.0,0.04120603015075377,0.04120603015075377,0.0
0.659998	0.4492581782250364	0.0,0.0,0.0,0.0,0.0,0.4201005025125628,0.0,0.04020100502512563,0.0,0.0,0.4190954773869347,0.04020100502512563,0.0,0.04020100502512563,0.04020100502512563,0.0
0.659998	0.45926970425940644	0.0,0.0,0.0,0.0,0.0,0.414070351758794,0.0,0.04321608040201005,0.0,0.0,0.4130653266331658,0.04321608040201005,0.0,0.04321608040201005,0.04321608040201005,0.0
0.659998	0.4280423024706123	0.0,0.0,0.0,0.0,0.0,0.4311557788944724,0.0,0.034170854271356785,0.0,0.0,0.4321608040201005,0.034170854271356785,0.0,0.034170854271356785,0.034170854271356785,0.0
0.659998	0.4414921420914954	0.0,0.0,0.0,0.0,0.0,0.42412060301507537,0.0,0.03819095477386935,0.0,0.0,0.42412060301507537,0.0371859296482412,0.0,0.03819095477386935,0.03819095477386935,0.0
0.659998	0.46573886090296024	0.0,0.0,0.0,0.0,0.0,0.4100502512562814,0.0,0.04522613065326633,0.0,0.0,0.40904522613065325,0.04522613065326633,0.0,0.04522613065326633,0.04522613065326633,0.0
0.659998	0.39484833044934275	0.0,0.0,0.0,0.0,0.0,0.4492462311557789,0.0,0.02613065326633166,0.0,0.0,0.4482412060301508,0.02613065326633166,0.0,0.02512562814070352,0.02512562814070352,0.0
0.659998	0.46573886090296024	0.0,0.0,0.0,0.0,0.0,0.4100502512562814,0.0,0.04522613065326633,0.0,0.0,0.40904522613065325,0.04522613065326633,0.0,0.04522613065326633,0.04522613065326633,0.0
0.659998	0.4167819351238553	0.0,0.0,0.0,0.0,0.0,0.4371859296482412,0.0,0.031155778894472363,0.0,0.0,0.4381909547738693,0.031155778894472363,0.0,0.031155778894472363,0.031155778894472363,0.0
0.659998	0.45263743139762985	0.0,0.0,0.0,0.0,0.0,0.41809045226130653,0.0,0.04120603015075377,0.0,0.0,0.41708542713567837,0.04120603015075377,0.0,0.04120603015075377,0.04120603015075377,0.0
0.659998	0.4458357267767703	0.0,0.0,0.0,0.0,0.0,0.421105527638191,0.0,0.03919597989949749,0.0,0.0,0.4221105527638191,0.03919597989949749,0.0,0.03919597989949749,0.03919597989949749,0.0
0.659998	0.4559743372427319	0.0,0.0,0.0,0.0,0.0,0.4150753768844221,0.0,0.04221105527638191,0.0,0.0,0.41608040201005025,0.04221105527638191,0.0,0.04221105527638191,0.04221105527638191,0.0
0.659998	0.4559743372427319	0.0,0.0,0.0,0.0,0.0,0.41608040201005025,0.0,0.04221105527638191,0.0,0.0,0.4150753768844221,0.04221105527638191,0.0,0.04221105527638191,0.04221105527638191,0.0
0.659998	0.4325972726901539	0.0,0.0,0.0,0.0,0.0,0.4291457286432161,0.0,0.035175879396984924,0.0,0.0,0.4291457286432161,0.036180904522613064,0.0,0.035175879396984924,0.035175879396984924,0.0
0.659998	0.4205869510040906	0.0,0.0,0.0,0.0,0.0,0.43517587939698493,0.0,0.032160804020100506,0.0,0.0,0.43618090452261304,0.032160804020100506,0.0,0.032160804020100506,0.032160804020100506,0.0
0.659998	0.48123442755195595	0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.05025125628140704,0.0,0.0,0.39899497487437185,0.05025125628140704,0.0,0.05025125628140704,0.05025125628140704,0.0
0.659998	0.5048432567636679	0.0,0.0,0.0,0.0,0.0,0.3829145728643216,0.0,0.05829145728643216,0.0,0.0,0.3829145728643216,0.0592964824120603,0.0,0.05829145728643216,0.05829145728643216,0.0
0.659998	0.45926970425940644	0.0,0.0,0.0,0.0,0.0,0.4130653266331658,0.0,0.04321608040201005,0.0,0.0,0.414070351758794,0.04321608040201005,0.0,0.04321608040201005,0.04321608040201005,0.0
0.659998	0.4466922052792518	0.0,0.0,0.0,0.0,0.0,0.421105527638191,0.0,0.03919597989949749,0.0,0.0,0.421105527638191,0.03919597989949749,0.0,0.04020100502512563,0.03919597989949749,0.0
0.659998	0.46573886090296024	0.0,0.0,0.0,0.0,0.0,0.40904522613065325,0.0,0.04522613065326633,0.0,0.0,0.4100502512562814,0.04522613065326633,0.0,0.04522613065326633,0.04522613065326633,0.0
0.659998	0.4501038613128598	0.0,0.0,0.0,0.0,0.0,0.4190954773869347,0.0,0.04020100502512563,0.0,0.0,0.4190954773869347,0.04020100502512563,0.0,0.04120603015075377,0.04020100502512563,0.0
0.659998	0.41292347992556744	0.0,0.0,0.0,0.0,0.0,0.4402010050251256,0.0,0.03015075376884422,0.0,0.0,0.4391959798994975,0.03015075376884422,0.0,0.03015075376884422,0.03015075376884422,0.0
0.659998	0.4625243014329859	0.0,0.0,0.0,0.0,0.0,0.4120603015075377,0.0,0.044221105527638194,0.0,0.0,0.41105527638190953,0.044221105527638194,0.0,0.044221105527638194,0.044221105527638194,0.0
0.659998	0.4492581782250364	0.0,0.0,0.0,0.0,0.0,0.4190954773869347,0.0,0.04020100502512563,0.0,0.0,0.4201005025125628,0.04020100502512563,0.0,0.04020100502512563,0.04020100502512563,0.0
0.659998	0.4352999661417849	0.0,0.0,0.0,0.0,0.0,0.4271356783919598,0.0,0.036180904522613064,0.0,0.0,0.42814070351758793,0.036180904522613064,0.0,0.036180904522613064,0.036180904522613064,0.0
0.659998	0.4205869510040906	0.0,0.0,0.0,0.0,0.0,0.43618090452261304,0.0,0.032160804020100506,0.0,0.0,0.43517587939698493,0.032160804020100506,0.0,0.032160804020100506,0.032160804020100506,0.0
0.659998	0.5256187193995038	0.0,0.0,0.0,0.0,0.0,0.36683417085427134,0.0,0.06633165829145729,0.0,0.0,0.36683417085427134,0.06733668341708543,0.0,0.06633165829145729,0.06633165829145729,0.0
0.659998	0.4252663865578028	0.0,0.0,0.0,0.0,0.0,0.43316582914572865,0.0,0.033165829145728645,0.0,0.0,0.43316582914572865,0.034170854271356785,0.0,0.033165829145728645,0.033165829145728645,0.0
0.659998	0.47205062542963944	0.0,0.0,0.0,0.0,0.0,0.40603015075376886,0.0,0.04723618090452261,0.0,0.0,0.4050251256281407,0.04723618090452261,0.0,0.04723618090452261,0.04723618090452261,0.0
